KKKt	#		Title	Author	Date	Pages	Last Edition	Owned	Status	Date Started	Date Finished	Days Read	Pages per Day	Rating				rating	r/tbr																																																										
	0328	0	The Return of the Soldier 	West, Rebecca	1918	100	2018																																																																						
	0329	0	Tarr 	Lewis, Wyndham	1918	400	2018																																																																						
	0330	0	Night and Day 	Woolf, Virginia	1919	450	2006																																																																						
	0331	0	The Storm of Steel	Junger, Ernst	1920	300	2018																																																																						
	0332	0	Women in Love 	Lawrence, D.H.	1920	650	2018																																																																						
	0333	0	Main Street 	Lewis, Sinclair	1920	500	2018																																																																						
	0334	0	The Age of Innocence 	Wharton, Edith	1920	250	2018								M																																																														
	0335	0	Crome Yellow 	Huxley, Aldous	1921	150	2018																																																																						
	0336	0	The Fox 	Lawrence, D.H.	1923	250	2006																																																																						
	0337	0	Life of Christ	Papini, Giovanni	1921	400	2018																																																																						
	0338	1	Ulysses 	Joyce, James	1922	650	2018		r	2-Sep-18	15-Sep-18	14	46																																																																
	0339	0	Babbitt 	Lewis, Sinclair	1922	450	2018																																																																						
	0340	0	Aaron's Rod 	Lawrence, D.H.	1922	350	2006																																																																						
	0341	0	The Last Days of Humanity	Kraus, Karl	1922	250	2006																																																																						
	0342	0	Claudine's House	Colette	1922	150	2018																																																																						
	0343	0	Life and Death of Harriett Frean 	Sinclair, May	1922	100	2018																																																																						
	0344	0	The Glimpses of the Moon 	Wharton, Edith	1922	300	2006																																																																						
	0345	0	The Forest of the Hanged	Rebreanu, Liviu	1922	300	2018																																																																						
	0346	0	Siddhartha 	Hesse, Herman	1922	200	2018																																																																						
	0347	0	Jacob's Room 	Woolf, Virginia	1922	300	2006																																																																						
	0348	0	The Enormous Room 	Cummings, E.E.	1922	300	2018																																																																						
	0349	0	The Garden Party 	Mansfield, Katherine	1922	100	2006																																																																						
	0350	0	Kristin Lavransdatter	Undset, Sigrid	1920	1150	2018																																																																						
	0351	0	Amok 	Zweig, Stefan	1922	100	2018																																																																						
	0352	0	Antic Hay 	Huxley, Aldous	1923	200	2006																																																																						
	0353	0	Cane 	Toomer, Jean	1923	100	2006																																																																						
	0354	0	The Devil in the Flesh 	Radiguet, Raymond	1923	150	2018																																																																						
	0355	0	Zeno's Conscience	Svevo, Italo	1923	450	2018																																																																						
	0356	0	A Passage to India 	Forster, E.M.	1924	350	2018								M																																																														
	0357	0	We 	Zamyatin, Yevgeny	1924	250	2018																																																																						
	0358	1	The Magic Mountain 	Mann, Thomas	1924	850	2018		r																																																																				
	0359	0	The Green Hat 	Arlen, Michael	1924	200	2018																																																																						
	0360	0	Billy Budd, Foretopman 	Melville, Herman	1924	150	2006								M																																																														
	0361	0	The New World	Welde Sellase, Blattengeta Heruy	1925	100	2018																																																																						
	0362	0	The Professor's House 	Cather, Willa	1925	300	2018																																																																						
	0363	0	The Artamonov Business 	Gorky, Maxim	1925	350	2018																																																																						
	0364	1	The Trial 	Kafka, Franz	1925	300	2018		r																																																																				
	0365	0	The Counterfeiters 	Gide, André	1925	450	2018																																																																						
	0366	1	The Great Gatsby 	Fitzgerald, F. Scott	1925	250	2018		r																																																																				
	0367	0	Mrs. Dalloway 	Woolf, Virginia	1925	200	2018																																																																						
	0368	0	Manhattan Transfer 	Dos Passos, John	1925	400	2006																																																																						
	0369	0	Chaka the Zulu	Mofolo, Thomas	1925	200	2018																																																																						
	0370	0	The Making of Americans 	Stein, Gertrude	1925	950	2018																																																																						
	0371	0	The Murder of Roger Ackroyd 	Christie, Agatha	1926	300	2018																																																																						
	0372	0	One, No One and One Hundred Thousand 	Pirandello, Luigi	1926	250	2018																																																																						
	0373	0	The Plumed Serpent 	Lawrence, D.H.	1926	400	2006																																																																						
	0374	0	Under Satan's Sun	Bernanos, Georges	1926	450	2018																																																																						
	0375	0	The Good Soldier Švejk 	Hašek, Jaroslav	1926	750	2018																																																																						
	0376	0	Alberta and Jacob	Sandel, Cora	1926	250	2018																																																																						
	0377	1	The Castle 	Kafka, Franz	1926	350	2018		r																																																																				
	0378	0	Blindness 	Green, Henry	1926	200	2018																																																																						
	0379	0	The Sun Also Rises 	Hemingway, Ernest	1926	200	2018																																																																						
	0380	0	Amerika 	Kafka, Franz	1927	300	2018																																																																						
	0381	0	The Case of Sergeant Grischa	Zweig, Arnold	1927	450	2018																																																																						
	0382	0	Tarka the Otter 	Williamson, Henry	1927	400	2018																																																																						
	0383	0	To The Lighthouse 	Woolf, Virginia	1927	250	2018																																																																						
	0384	0	Remembrance of Things Past 	Proust, Marcel	1913	3400	2018								M																																																														
	0385	0	Steppenwolf 	Hesse, Herman	1927	250	2018																																																																						
	0386	0	Nadja 	Breton, André	1928	150	2018																																																																						
	0387	0	Quicksand 	Larsen, Nella	1928	150	2018																																																																						
	0388	0	Decline and Fall 	Waugh, Evelyn	1928	300	2018																																																																						
	0389	0	Quartet 	Rhys, Jean	1928	200	2006																																																																						
	0390	0	The Childermass 	Lewis, Wyndham	1928	300	2006																																																																						
	0391	0	Some Prefer Nettles	Tanizaki, Junichiro	1928	200	2018																																																																						
	0392	0	Parade's End 	Ford, Ford Madox	1928	850	2018																																																																						
	0393	0	The Well of Loneliness 	Hall, Radclyffe	1928	450	2018																																																																						
	0394	0	Lady Chatterley's Lover 	Lawrence, D.H.	1928	350	2018																																																																						
	0395	1	Orlando 	Woolf, Virginia	1928	350	2018		r	23-Dec-19	25-Dec-19	3	117																																																																
	0396	0	Story of the Eye 	Bataille, Georges	1928	100	2018																																																																						
	0397	0	Retreat Without Song	Shahnour, Shahan	1929	150	2018																																																																						
	0398	0	Les Enfants Terribles 	Cocteau, Jean	1929	200	2018																																																																						
	0399	0	The Sound and the Fury 	Faulkner, William	1929	350	2006																																																																						
	0400	0	Harriet Hume 	West, Rebecca	1929	150	2006																																																																						
	0401	0	The Last September 	Bowen, Elizabeth	1929	300	2006																																																																						
	0402	0	Berlin Alexanderplatz 	Döblin, Alfred	1929	650	2018	1																																																																					
	0403	0	All Quiet on the Western Front 	Remarque, Erich Maria	1929	250	2018								M																																																														
	0404	0	The Time of Indifference 	Moravia, Alberto	1929	300	2018																																																																						
	0405	0	Living 	Green, Henry	1929	250	2018																																																																						
	0406	0	The Red Harvest	Hammett, Dashiell	1929	200	2006																																																																						
	0407	0	I Thought of Daisy	Wilson, Edmund	1929	300	2018																																																																						
	0408	0	A Farewell to Arms 	Hemingway, Ernest	1929	300	2018																																																																						
	0409	0	Passing 	Larsen, Nella	1929	100	2018																																																																						
	0410	0	Hebdomeros 	de Chirico, Giorgio	1929	150	2006																																																																						
	0411	0	Look Homeward, Angel 	Wolfe, Thomas	1929	550	2018																																																																						
	0412	0	The Maltese Falcon 	Hammett, Dashiell	1930	200	2018								M																																																														
	0413	0	Vile Bodies 	Waugh, Evelyn	1930	300	2006																																																																						
	0414	0	Her Privates We 	Manning, Frederic	1930	300	2018																																																																						
	0415	0	The Apes of God 	Lewis, Wyndham	1930	650	2018																																																																						
	0416	0	Cakes and Ale 	Maugham, W. Somerset	1930	300	2006																																																																						
	0417	0	The Glass Key 	Hammett, Dashiell	1931	200	2006																																																																						
	0418	0	Monica	Lewis, Saunders	1930	100	2018																																																																						
	0419	0	Insatiability	Witkiewicz, Stanislaw Ignacy	1930	550	2018																																																																						
	0420	0	The Waves 	Woolf, Virginia	1931	300	2018																																																																						
	0421	0	To the North 	Bowen, Elizabeth	1932	300	2018																																																																						
	0422	0	The Thin Man 	Hammett, Dashiell	1932	200	2018								M																																																														
	0423	0	Journey to the End of the Night 	Céline, Louis-Ferdinand	1932	450	2018																																																																						
	0424	0	Sunset Song	Grassic Gibbon, Lewis	1932	700	2006																																																																						
	0425	0	The Return of Philip Latinowicz	Krleza, Miroslav	1932	250	2018																																																																						
	0426	0	The Radetzky March 	Roth, Joseph	1932	350	2018	1																																																																					
	0427	0	The Forbidden Realm	Slauerhoff, Jan Jacob	1932	150	2018																																																																						
	0428	0	Cold Comfort Farm 	Gibbons, Stella	1932	250	2018																																																																						
	0429	1	Brave New World 	Huxley, Aldous	1932	200	2018		r																																																																				
	0430	0	Vipers' Tangle	Mauriac, Francois	1932	300	2018																																																																						
	0431	0	The Man Without Qualities 	Musil, Robert	1933	1800	2018																																																																						
	0432	0	Cheese	Elsschot, Willem	1933	150	2018																																																																						
	0433	0	Man's Fate	Malraux, André	1933	400	2018																																																																						
	0434	0	A Day Off 	Jameson, Storm	1933	200	2018																																																																						
	0435	0	Testament of Youth 	Brittain, Vera	1933	650	2018																																																																						
	0436	0	The Autobiography of Alice B. Toklas 	Stein, Gertrude	1933	250	2018																																																																						
	0437	0	Murder Must Advertise 	Sayers, Dorothy L.	1933	400	2018																																																																						
	0438	0	Miss Lonelyhearts 	West, Nathanael	1933	150	2018																																																																						
	0439	0	Call it Sleep 	Roth, Henry	1934	450	2018																																																																						
	0440	0	The Street of Crocodiles	Schulz, Bruno	1934	350	2018																																																																						
	0441	0	Thank You, Jeeves 	Wodehouse, P.G.	1934	200	2018																																																																						
	0442	0	Tender is the Night 	Fitzgerald, F. Scott	1934	300	2018																																																																						
	0443	0	A Handful of Dust 	Waugh, Evelyn	1934	300	2006																																																																						
	0444	0	Tropic of Cancer 	Miller, Henry	1934	300	2018																																																																						
	0445	0	The Postman Always Rings Twice 	Cain, James M.	1934	100	2018								M																																																														
	0446	0	Novel With Cocaine 	Ageyev, M.	1934	200	2006																																																																						
	0447	0	Threepenny Novel 	Brecht, Bertolt	1928	350	2006																																																																						
	0448	0	On the Heights of Despair	Cioran, Emil	1934	150	2018																																																																						
	0449	0	The Bells of Basel	Aragon, Louis 	1934	350	2018																																																																						
	0450	0	The Nine Tailors 	Sayers, Dorothy L.	1934	350	2018																																																																						
	0451	0	Burmese Days 	Orwell, George	1934	300	2006																																																																						
	0452	0	England Made Me 	Greene, Graham	1935	250	2006																																																																						
	0453	0	The House in Paris 	Bowen, Elizabeth	1935	250	2006																																																																						
	0454	0	Auto-da-Fé 	Canetti, Elias	1935	450	2018																																																																						
	0455	0	They Shoot Horses, Don't They? 	McCoy, Horace	1935	150	2018																																																																						
	0456	0	The Last of Mr. Norris 	Isherwood, Christopher	1935	300	2018																																																																						
	0457	0	Untouchable	Anand, Mulk Raj	1935	150	2018																																																																						
	0458	0	Independent People 	Laxness, Halldór	1935	450	2018																																																																						
	0459	0	Nightwood 	Barnes, Djuna	1936	150	2018																																																																						
	0460	1	At the Mountains of Madness 	Lovecraft, H.P.	1936	200	2018		r																																																																				
	0461	0	Absalom, Absalom! 	Faulkner, William	1936	400	2018																																																																						
	0462	0	Wild Harbour 	MacPherson, Ian	1936	200	2006																																																																						
	0463	0	War with the Newts	Capek, Karel	1936	250	2018																																																																						
	0464	0	Keep the Aspidistra Flying 	Orwell, George	1936	250	2018																																																																						
	0465	0	Gone With the Wind 	Mitchell, Margaret	1936	1050	2018	1							M																																																														
	0466	0	The Thinking Reed 	West, Rebecca	1936	450	2018																																																																						
	0467	0	Eyeless in Gaza	Huxley, Aldous	1936	450	2018																																																																						
	0468	0	Summer Will Show 	Townsend Warner, Sylvia	1936	350	2018																																																																						
	0469	0	To Have and Have Not 	Hemingway, Ernest	1937	250	2006								M																																																														
	0470	0	Rickshaw Boy	She, Lao	1936	300	2018																																																																						
	0471	0	Out of Africa 	Dinesen, Isak	1937	400	2018								M																																																														
	0472	0	The Revenge for Love	Lewis, Wyndham	1937	400	2006																																																																						
	0473	0	In Parenthesis 	Jones, David	1937	200	2018																																																																						
	0474	0	Ferdydurke	Gombrowicz, Witold	1937	300	2018																																																																						
	0475	0	The Blind Owl	Hedayat, Sadegh	1937	150	2018																																																																						
	0476	1	The Hobbit 	Tolkien, J.R.R.	1937	350	2018		r																																																																				
	0477	0	The Years 	Woolf, Virginia	1937	400	2006																																																																						
	0478	0	Their Eyes Were Watching God 	Neale Hurston, Zora	1937	250	2018																																																																						
	0479	0	Of Mice and Men 	Steinbeck, John	1937	100	2018																																																																						
	0480	0	Murphy 	Beckett, Samuel	1938	200	2018																																																																						
	0481	0	U.S.A. 	Dos Passos, John	1938	1300	2018																																																																						
	0482	0	Brighton Rock 	Greene, Graham	1938	300	2018																																																																						
	0483	0	Cause for Alarm 	Ambler, Eric	1938	250	2018																																																																						
	0484	0	Alamut	Bartol, Vladimir	1938	400	2018																																																																						
	0485	0	Rebecca 	du Maurier, Daphne	1938	450	2018								M																																																														
	0486	0	Nausea 	Sartre, Jean-Paul	1938	200	2018																																																																						
	0487	0	Miss Pettigrew Lives for a Day 	Watson, Winifred	1938	250	2018																																																																						
	0488	0	After the Death of Don Juan 	Townsend Warner, Sylvia	1938	300	2006																																																																						
	0489	0	On the Edge of Reason	Krleza, Miroslav	1938	200	2018																																																																						
	0490	0	The Big Sleep 	Chandler, Raymond	1939	150	2018								M																																																														
	0491	0	Goodbye to Berlin 	Isherwood, Christopher	1939	300	2018																																																																						
	0492	0	Coming Up for Air 	Orwell, George	1939	300	2006																																																																						
	0493	1	The Grapes of Wrath 	Steinbeck, John	1939	450	2018		r	6-Jan-20	10-Jan-20	5	90	10																																																															
	0494	0	Party Going 	Green, Henry	1939	250	2006																																																																						
	0495	0	Good Morning, Midnight 	Rhys, Jean	1939	200	2018																																																																						
	0496	0	Tropic of Capricorn 	Miller, Henry	1938	350	2006																																																																						
	0497	0	At Swim-Two-Birds 	O'Brien, Flann	1939	300	2018																																																																						
	0498	0	Finnegans Wake	Joyce, James	1939	650	2018																																																																						
	0499	0	Native Son 	Wright, Richard	1940	400	2018																																																																						
	0500	0	The Tartar Steppe 	Buzzati, Dino	1940	200	2018																																																																						
	0501	0	The Power and the Glory 	Greene, Graham	1940	200	2018																																																																						
	0502	0	For Whom the Bell Tolls 	Hemingway, Ernest	1940	500	2018																																																																						
	0503	0	Farewell My Lovely 	Chandler, Raymond	1940	300	2006								M																																																														
	0504	0	The Hamlet	Faulkner, William	1940	400	2006																																																																						
	0505	0	Between the Acts 	Woolf, Virginia	1941	400	2006																																																																						
	0506	0	Hangover Square 	Hamilton, Patrick	1941	350	2006																																																																						
	0507	0	The Man Who Loved Children	Stead, Christina	1940	600	2018																																																																						
	0508	0	Broad and Alien is the World	Alegria, Ciro	1941	450	2018																																																																						
	0509	0	The Living and the Dead 	White, Patrick	1941	400	2018																																																																						
	0510	0	The Poor Mouth 	O'Brien, Flann	1941	150	2006																																																																						
	0511	0	The Harvesters	Pavese, Cesare	1941	150	2018																																																																						
	0512	0	Conversations In Sicily 	Vittorini, Elio	1941	200	2018																																																																						
	0513	0	The Outsider 	Camus, Albert	1942	100	2018																																																																						
	0514	0	Go Down, Moses 	Faulkner, William	1942	350	2006																																																																						
	0515	0	Embers 	Marai, Sandor	1942	200	2018																																																																						
	0516	0	Chess Story	Zweig, Stefan	1942	100	2018																																																																						
	0517	0	The Glass Bead Game 	Hesse, Herman	1943	600	2018																																																																						
	0518	0	Caught 	Green, Henry	1943	200	2006																																																																						
	0519	0	Joseph and His Brothers	Mann, Thomas	1933	1500	2018																																																																						
	0520	0	The Little Prince 	de Saint-Exupéry, Antoine	1943	100	2018																																																																						
	0521	0	Dangling Man 	Bellow, Saul	1944	200	2018																																																																						
	0522	0	Ficciones 	Borges, Jorge Luis	1944	200	2006																																																																						
	0523	0	The Razor's Edge 	Maugham, W. Somerset	1944	300	2018																																																																						
	0524	0	Transit 	Seghers, Anna	1944	300	2018																																																																						
	0525	0	Pippi Longstocking	Lindgren, Astrid	1945	150	2018																																																																						
	0526	0	Loving 	Green, Henry	1945	250	2018																																																																						
	0527	0	The Pursuit of Love 	Mitford, Nancy	1945	200	2006																																																																						
	0528	0	Cannery Row 	Steinbeck, John	1945	200	2006																																																																						
	0529	0	Animal Farm 	Orwell, George	1945	150	2018								M																																																														
	0530	0	The Bridge on the Drina 	Andrić, Ivo	1945	300	2018																																																																						
	0531	0	Christ Stopped at Eboli 	Levi, Carlo	1945	250	2018																																																																						
	0532	0	Arcanum 17 	Breton, André	1945	150	2018																																																																						
	0533	0	Brideshead Revisited 	Waugh, Evelyn	1945	300	2018																																																																						
	0534	0	Bosnian Chronicle	Andrić, Ivo	1945	450	2018																																																																						
	0535	0	The Tin Flute	Roy, Gabrielle	1945	400	2018																																																																						
	0536	0	Andrea	Laforet, Carmen	1945	300	2018																																																																						
	0537	0	The Death of Virgil	Broch, Hermann	1945	500	2018																																																																						
	0538	0	Titus Groan 	Peake, Mervyn	1946	400	2018																																																																						
	0539	0	Zorba the Greek	Kazantzákis, Nikos	1946	350	2018																																																																						
	0540	0	Back 	Green, Henry	1946	200	2018																																																																						
	0541	0	House in the Uplands	Caldwell, Erskine	1946	200	2018																																																																						
	0542	0	The Path to the Nest of Spiders 	Calvino, Italo	1947	150	2018																																																																						
	0543	0	Under the Volcano 	Lowry, Malcolm	1947	400	2018																																																																						
	0544	0	If This Is a Man 	Levi, Primo	1947	55	2018																																																																						
	0545	0	Exercises in Style 	Queneau, Raymond	1947	200	2018																																																																						
	0546	0	The Victim 	Bellow, Saul	1947	300	2006																																																																						
	0547	0	The Plague 	Camus, Albert	1947	300	2018																																																																						
	0548	0	Doctor Faustus 	Mann, Thomas	1947	550	2018																																																																						
	0549	0	Midaq Alley	Mahfouz, Naguib	1947	300	2018																																																																						
	0550	0	Froth on the Daydream	Vian, Boris	1947	300	2018																																																																						
	0551	0	Journey to the Alcarria	Cela, Camilo Jose	1948	300	2018																																																																						
	0552	0	Ashes and Diamonds	Andrzejewski, Jerzy 	1948	250	2018																																																																						
	0553	0	Disobedience 	Moravia, Alberto	1948	150	2018																																																																						
	0554	0	All About H. Hatterr 	Desani, G.V.	1948	300	2018																																																																						
	0555	0	Cry, the Beloved Country 	Paton, Alan	1948	300	2018																																																																						
	0556	0	The Heart of the Matter 	Greene, Graham	1948	250	2006																																																																						
	0557	0	In The Heart of the Seas	Agnon, Shmuel Yosef	1948	150	2018																																																																						
	0558	0	This Way for the Gas, Ladies and Gentlemen	Borowski, Tadeusz	1948	200	2018																																																																						
	0559	0	Death Sentence 	Blanchot, Maurice	1948	100	2018																																																																						
	0560	0	Nineteen Eighty-Four 	Orwell, George	1949	350	2018																																																																						
	0561	0	The Man With the Golden Arm 	Algren, Nelson	1949	350	2018																																																																						
	0562	0	Kingdom of This World 	Carpentier, Alejo	1949	150	2018																																																																						
	0563	0	The Heat of the Day 	Bowen, Elizabeth	1949	350	2018																																																																						
	0564	0	Love in a Cold Climate 	Mitford, Nancy	1949	250	2018																																																																						
	0565	0	The Case of Comrade Tulayev 	Serge, Victor	1949	350	2018																																																																						
	0566	1	The Garden Where the Brass Band Played 	Vestdijk, Simon	1950	300	2018		r	21-Aug-18	17-Sep-18	28	11																																																																
	0567	0	I, Robot 	Asimov, Isaac	1950	200	2018																																																																						
	0568	0	The Grass is Singing 	Lessing, Doris	1950	250	2018																																																																						
	0569	0	A Town Like Alice 	Shute, Nevil	1950	350	2018																																																																						
	0570	0	The Moon and the Bonfires 	Pavese, Cesare	1950	200	2018																																																																						
	0571	0	Gormenghast 	Peake, Mervyn	1950	400	2018																																																																						
	0572	0	The 13 Clocks 	Thurber, James	1950	100	2018																																																																						
	0573	0	The Third Man 	Greene, Graham	1949	200	2006								M																																																														
	0574	0	The Labyrinth of Solitude 	Paz, Octavio	1950	400	2018																																																																						
	0575	0	The Abbot C 	Bataille, Georges	1950	150	2018																																																																						
	0576	0	The Guiltless	Broch, Hermann	1950	300	2018																																																																						
	0577	0	Barabbas	Lagerkvist, Par	1950	150	2018																																																																						
	0578	0	The End of the Affair 	Greene, Graham	1951	150	2018																																																																						
	0579	0	Molloy 	Beckett, Samuel	1951	250	2018																																																																						
	0580	0	The Rebel 	Camus, Albert	1951	300	2018																																																																						
	0581	0	The Catcher in the Rye	Salinger, J.D.	1951	300	2018	1																																																																					
	0582	0	The Opposing Shore 	Gracq, Julien	1951	200	2018																																																																						
	0583	0	Foundation 	Asimov, Isaac	1951	250	2018																																																																						
	0584	0	Malone Dies 	Beckett, Samuel	1951	100	2018																																																																						
	0585	0	Day of the Triffids 	Wyndham, John	1951	250	2018																																																																						
	0586	0	Memoirs of Hadrian 	Yourcenar, Marguerite	1951	300	2018																																																																						
	0587	0	The Killer Inside Me 	Thompson, Jim	1952	250	2006																																																																						
	0588	0	The Hive	Cela, Camilo Jose	1951	350	2018																																																																						
	0589	0	Wise Blood 	O'Connor, Flannery	1952	250	2018																																																																						
	0590	1	The Old Man and the Sea 	Hemingway, Ernest	1952	100	2018		r	14-Aug-21	15-Aug-21	2	50																																																																
	0591	0	Invisible Man 	Ellison, Ralph	1952	550	2018																																																																						
	0592	1	The Judge and His Hangman 	Dürrenmatt, Friedrich	1952	200	2018		r																																																																				
	0593	0	Excellent Women	Pym, Barbara	1952	250	2018																																																																						
	0594	0	A Thousand Cranes	Kawabata, Yasunari	1952	150	2018																																																																						
	0595	0	Go Tell It on the Mountain 	Baldwin, James	1953	300	2018																																																																						
	0596	1	The Adventures of Augie March 	Bellow, Saul	1953	550	2006		r	31-Jul-21	21-Aug-21	22	25																																																																
	0597	0	Casino Royale 	Fleming, Ian	1953	200	2018																																																																						
	0598	0	Junkie 	Burroughs, William	1953	150	2018																																																																						
	0599	0	Lucky Jim 	Amis, Kingsley	1953	250	2018																																																																						
	0600	0	The Lost Steps	Carpentier, Alejo	1953	300	2018																																																																						
	0601	0	The Hothouse	Koeppen, Wolfgang	1953	200	2018																																																																						
	0602	0	Watt 	Beckett, Samuel	1953	200	2006																																																																						
	0603	0	The Unnamable 	Beckett, Samuel	1953	200	2006																																																																						
	0604	0	The Long Goodbye 	Chandler, Raymond	1953	400	2018								M																																																														
	0605	0	The Go-Between 	Hartley, L.P.	1953	350	2018																																																																						
	0606	0	The Dark Child	Laye, Camara	1953	200	2018																																																																						
	0607	0	A Day in Spring	Kosmac, Ciril	1954	200	2018																																																																						
	0608	0	A Ghost at Noon 	Moravia, Alberto	1954	250	2018																																																																						
	0609	0	The Story of O 	Réage, Pauline	1954	200	2018																																																																						
	0610	0	Under the Net 	Murdoch, Iris	1954	250	2018																																																																						
	0611	0	Lord of the Flies 	Golding, William	1954	300	2018																																																																						
	0612	0	The Mandarins	de Beauvoir, Simone	1954	750	2018																																																																						
	0613	0	Bonjour Tristesse 	Sagan, Françoise	1954	150	2018																																																																						
	0614	0	Death in Rome	Koeppen, Wolfgang	1954	200	2018																																																																						
	0615	0	The Sound of Waves	Mishima, Yukio	1954	200	2018																																																																						
	0616	1	The Unknown Soldier	Linna, Vaino	1954	350	2018		r	22-Aug-18	25-Aug-18	4	88																																																																
	0617	0	Self Condemned 	Lewis, Wyndham	1954	400	2006																																																																						
	0618	0	I'm Not Stiller 	Frisch, Max	1954	400	2018																																																																						
	0619	0	The Ragazzi 	Pasolini, Pier Paulo	1955	250	2018																																																																						
	0620	0	The Recognitions 	Gaddis, William	1955	950	2018																																																																						
	0621	0	The Burning Plain	Rulfo, Juan	1955	200	2018																																																																						
	0622	0	The Quiet American 	Greene, Graham	1955	200	2018																																																																						
	0623	0	The Trusting and the Maimed 	Plunkett, James	1955	200	2018																																																																						
	0624	0	A World of Love 	Bowen, Elizabeth	1955	250	2006																																																																						
	0625	0	The Tree of Man	White, Patrick	1955	500	2018																																																																						
	0626	0	The Last Temptation of Christ 	Kazantzákis, Nikos	1955	500	2018																																																																						
	0627	0	The Devil to Pay in the Backlands	Rosa, Joao Guimaraes	1955	650	2018																																																																						
	0628	0	Lolita 	Nabokov, Vladimir	1955	350	2018								M																																																														
	0629	0	The Talented Mr. Ripley 	Highsmith, Patricia	1955	250	2018																																																																						
	0630	1	The Lord of the Rings 	Tolkien, J.R.R.	1954	1200	2018		r						M																																																														
	0631	0	The Lonely Londoners 	Selvon, Sam	1956	150	2018																																																																						
	0632	0	The Roots of Heaven 	Gary, Romain	1956	350	2018																																																																						
	0633	0	The Floating Opera 	Barth, John	1956	300	2018																																																																						
	0634	0	Seize the Day	Bellow, Saul	1956	100	2006																																																																						
	0635	0	Giovanni's Room 	Baldwin, James	1956	250	2018																																																																						
	0636	0	Justine	Durrell, Lawrence	1957	250	2018																																																																						
	0637	0	The Wonderful “O” 	Thurber, James	1957	50	2006																																																																						
	0638	0	The Glass Bees	Junger, Ernst	1957	200	2018																																																																						
	0639	0	Doctor Zhivago	Pasternak, Boris	1957	600	2018																																																																						
	0640	0	Pnin	Nabokov, Vladimir	1957	200	2018																																																																						
	0641	0	On the Road	Kerouac, Jack	1957	300	2018																																																																						
	0642	0	The Manila Rope	Meri, Veijo	1957	200	2018																																																																						
	0643	0	The Deadbeats	Ruyslinck, Ward	1957	100	2018																																																																						
	0644	1	Homo Faber	Frisch, Max	1957	200	2018			16-Jan-20	18-Jan-20	3	67																																																																
	0645	0	Blue of Noon	Bataille, Georges	1957	150	2018																																																																						
	0646	0	The Midwich Cuckoos	Wyndham, John	1957	250	2018																																																																						
	0647	0	Voss 	White, Patrick	1957	450	2018																																																																						
	0648	0	Jealousy	Robbe-Grillet, John	1957	100	2018																																																																						
	0649	0	The Birds 	Vesaas, Tarjei	1957	200	2018																																																																						
	0650	0	The Once and Future King	White, T. H.	1958	700	2018																																																																						
	0651	0	The End of the Road 	Barth, John	1958	200	2006																																																																						
	0652	0	The Bell 	Murdoch, Iris	1958	300	2018																																																																						
	0653	0	Borstal Boy 	Behan, Brendan	1958	400	2018																																																																						
	0654	0	Mrs. ‘Arris Goes to Paris 	Gallico, Paul	1958	150	2006																																																																						
	0655	0	Gabriela, Clove and Cinnamon	Amado, Jorge	1958	300	2018																																																																						
	0656	0	Saturday Night and Sunday Morning	Sillitoe, Chinua	1958	250	2018																																																																						
	0657	0	Things Fall Apart 	Achebe, Chinua	1958	200	2018																																																																						
	0658	0	The Bitter Glass	Dillon, Eilís	1958	200	2018																																																																						
	0659	0	The Guide	Narayan, R.K.	1958	200	2018																																																																						
	0660	0	The Leopard 	Tomasi di Lampedusa, Giuseppe	1958	250	2018	1							M																																																														
	0661	0	Deep Rivers	Arguedas, Jose Maria	1958	300	2018																																																																						
	0662	0	Breakfast at Tiffany's 	Capote, Truman	1958	300	2018								M																																																														
	0663	0	Pluck the Bud and Destroy the Offspring	Oe, Kenzaburo	1958	200	2018																																																																						
	0664	0	Billiards at Half-Past Nine 	Böll, Heinrich	1959	300	2018																																																																						
	0665	0	Memento Mori 	Spark, Muriel	1959	250	2006																																																																						
	0666	0	Henderson the Rain King 	Bellow, Saul	1959	350	2006																																																																						
	0667	0	Down Second Avenue	Mphahlele, Es'kia 	1959	200	2018																																																																						
	0668	0	Cider With Rosie 	Lee, Laurie	1959	250	2018																																																																						
	0669	0	The Tin Drum 	Grass, Günter	1959	600	2018								M																																																														
	0670	0	Naked Lunch 	Burroughs, William	1959	300	2018								M																																																														
	0671	0	Billy Liar 	Waterhouse, Keith	1959	200	2018																																																																						
	0672	0	Absolute Beginners 	MacInnes, Colin	1959	250	2018																																																																						
	0673	0	Promise at Dawn 	Gary, Romain	1960	350	2018																																																																						
	0674	0	Rabbit, Run 	Updike, John	1960	300	2018																																																																						
	0675	1	To Kill a Mockingbird 	Lee, Harper	1960	300	2018		r	20-Aug-18	22-Aug-18	3	100		M																																																														
	0676	0	The Magician of Lublin	Singer, Isaac Bashevis	1960	200	2018																																																																						
	0677	0	Halftime	Walser, Martin	1960	900	2018																																																																						
	0678	0	The Country Girls 	O'Brien, Edna	1960	200	2018																																																																						
	0679	0	Our Ancestors 	Calvino, Italo	1952	400	2006																																																																						
	0680	0	How It Is 	Beckett, Samuel	1961	150	2006																																																																						
	0681	0	The Violent Bear it Away 	O'Connor, Flannery	1960	250	2006																																																																						
	0682	0	Bebo's Girl	Cassola, Carlo	1960	250	2018																																																																						
	0683	0	God's Bits of Wood	Sembene, Ousmane	1960	250	2018																																																																						
